gene_symbol,log2FC,pvalue,padj
Rab11fip1,1.5499999999999998,0.010528549592458197,0.09894531704257904
Arhgap30,0.14500000000000135,0.010532768794335791,0.09894531704257904
Sp100,0.28999999999999915,0.010532768794336045,0.09894531704257904
Mgst2,-0.8700000000000001,0.01053276879433639,0.09894531704257904
F8a1,-0.14500000000000046,0.010532768794336528,0.09894531704257904
Dync1h1,-0.14499999999999957,0.010532768794337273,0.09894531704257904
Twf1,-0.41000000000000014,0.010538935865897516,0.09894531704257904
Cdk19,-0.6300000000000008,0.010539008462662973,0.09894531704257904
Star,-0.4449999999999994,0.01056127015181275,0.09898096549072072
Plag1,-0.995000000000001,0.01056232007802369,0.09898096549072072
Tor4a,0.9100000000000001,0.01057727762057902,0.09898096549072072
B4galt6,-0.45500000000000007,0.01057727762057921,0.09898096549072072
Bfar,0.47499999999999964,0.010577692350481645,0.09898096549072072
Rftn1,0.6550000000000002,0.01060901070898007,0.09920858662992173
Fads1,-1.0149999999999997,0.010626786632513888,0.09930935123112122
Ifi44,1.3599999999999994,0.010640864635146761,0.09931459471207539
Galns,-0.4299999999999997,0.010644262657139773,0.09931459471207539
Fut4,0.9799999999999986,0.010656041818263712,0.09931459471207539
Tmem19,0.5800000000000001,0.010676722709582243,0.09931459471207539
Sgca,-0.4800000000000004,0.0106772224401125,0.09931459471207539
Nfe2l1,0.8200000000000003,0.010682972705460068,0.09931459471207539
Nop58,0.5299999999999994,0.010684254345811342,0.09931459471207539
Dip2c,-0.5300000000000002,0.010684254345811474,0.09931459471207539
Rnd1,0.6399999999999997,0.010690355711640993,0.09931459471207539
Tbl1x,-0.8950000000000014,0.010717501449479212,0.09947213194498761
Hpgds,-0.33500000000000085,0.010740037402047535,0.09947213194498761
Msn,0.5350000000000001,0.010742373194679211,0.09947213194498761
RGD1307315,-0.5350000000000001,0.010742373194679211,0.09947213194498761
Lpxn,-0.5350000000000001,0.010742373194679333,0.09947213194498761
Tomm7,-0.38500000000000156,0.010786011904767584,0.09974600057433736
Cd48,0.3849999999999998,0.010786011904767624,0.09974600057433736
Iars,0.9649999999999999,0.01080256181967177,0.09983396871261481
Lrp6,-0.41000000000000014,0.010826946660569173,0.099971130567096
Kars,0.3049999999999997,0.010839712077063513,0.099971130567096
Klf12,-0.9050000000000002,0.010840347221891443,0.099971130567096
Apoc2,-0.5149999999999997,0.010849224504532287,0.099971130567096
Clcn6,-0.4900000000000002,0.010857640181677397,0.099971130567096
Myl12a,0.1899999999999995,0.01089950803882785,0.099971130567096
Eif1,0.4300000000000015,0.010906031609292172,0.099971130567096
Mbd2,0.42999999999999794,0.010906031609292354,0.099971130567096
Nup153,0.46999999999999886,0.010909822118182727,0.099971130567096
C1qa,-0.15000000000000213,0.010929289906318728,0.099971130567096
Pycard,-0.14999999999999858,0.010929289906319238,0.099971130567096
Trim66,0.14999999999999947,0.010929289906319303,0.099971130567096
LOC100361558,-0.3000000000000007,0.01092928990631956,0.099971130567096
Apaf1,-0.14999999999999947,0.010929289906319688,0.099971130567096
Prpf8,-0.29999999999999893,0.010929289906319688,0.099971130567096
Slc16a13,-0.5549999999999997,0.010937142821258405,0.099971130567096
Pnpt1,0.2549999999999999,0.010966487699074117,0.099971130567096
Tnrc6b,-0.6150000000000002,0.01098684402406634,0.099971130567096
Gtf2h1,0.19500000000000028,0.010992897785100724,0.099971130567096
Vezt,0.19500000000000028,0.010992897785101175,0.099971130567096
Msh3,0.19500000000000028,0.010992897785101288,0.099971130567096
Mpdz,-0.19500000000000028,0.010992897785101288,0.099971130567096
Nubp2,0.19500000000000028,0.010992897785101624,0.099971130567096
Sumo3,0.19500000000000028,0.010992897785101624,0.099971130567096
Mapkapk3,0.35999999999999943,0.011003939569439262,0.099971130567096
Whrn,-0.47499999999999964,0.011006710173426117,0.099971130567096
Mmp12,0.9450000000000003,0.011040327267728833,0.099971130567096
Sptlc2,0.4349999999999987,0.011044319678317429,0.099971130567096
Zbtb33,-0.4350000000000005,0.011044319678317751,0.099971130567096
Zeb2,-0.33999999999999986,0.011059463822645155,0.099971130567096
Nrf1,-0.2400000000000002,0.011097227883605261,0.099971130567096
Hddc3,-0.2400000000000002,0.011097227883605261,0.099971130567096
Epn1,-0.2350000000000012,0.011128768480107791,0.099971130567096
Elmo1,0.23499999999999943,0.011128768480107958,0.099971130567096
Zfp574,-0.23499999999999943,0.01112876848010827,0.099971130567096
Tbl3,0.23499999999999943,0.011128768480108346,0.099971130567096
Mc2r,0.23499999999999943,0.011128768480108504,0.099971130567096
Fxyd5,-0.23499999999999943,0.011128768480109049,0.099971130567096
Atp1b4,0.10499999999999998,0.01114862036917619,0.099971130567096
Gatc,-0.10499999999999954,0.011148620369176288,0.099971130567096
Rpl23a,-0.10499999999999865,0.011148620369176469,0.099971130567096
Rpl3,-0.10499999999999865,0.011148620369176469,0.099971130567096
Ubn2,-0.5250000000000004,0.011148620369176753,0.099971130567096
Fth1,0.10500000000000043,0.01114862036917688,0.099971130567096
Psma6,0.21000000000000085,0.01114862036917688,0.099971130567096
Aco1,-0.10500000000000043,0.01114862036917688,0.099971130567096
Bud31,0.20999999999999908,0.011148620369177067,0.099971130567096
Bin1,-0.8449999999999998,0.011188537389846941,0.10026569261678378
Thap4,-0.28500000000000014,0.011197205710570653,0.10028002538519905
Cnot8,-0.365000000000002,0.01125393272896539,0.10062722593771802
Ccnj,-0.3650000000000002,0.011253932728965658,0.10062722593771802
Dchs1,-0.6350000000000016,0.011276379139048307,0.10062722593771802
Arid4b,-0.6349999999999998,0.01127637913904851,0.10062722593771802
Zc4h2,-0.33000000000000007,0.01128449577523347,0.10062722593771802
Ahcy,-0.3299999999999983,0.011284495775233586,0.10062722593771802
Ggn,-0.27999999999999936,0.011285627834971758,0.10062722593771802
Zfp821,-0.8550000000000004,0.01132942953281666,0.10095432622646806
Parp3,0.745000000000001,0.01137884871827089,0.10133104075165777
Ttc7a,0.6600000000000001,0.011395419150712753,0.10135135803887844
Tmem229b,0.6600000000000001,0.011395419150712753,0.10135135803887844
Dnase1l1,0.4200000000000017,0.011422578368513896,0.1015292586063522
Snurf,-0.5400000000000009,0.011459764983412998,0.10173230666752128
Il1rap,1.3499999999999996,0.011459764983413155,0.10173230666752128
Arrb1,-0.46500000000000163,0.011477000757374846,0.10175795796507903
Creg1,-0.46499999999999986,0.01147700075737533,0.10175795796507903
Zfp260,-0.9799999999999986,0.011511984739849547,0.10200438196096545
Dgka,-0.5549999999999997,0.011564770619642452,0.10229950813211079
Nos2,1.9299999999999997,0.01156824987238661,0.10229950813211079
Klhl42,-0.29499999999999993,0.011574137216413163,0.10229950813211079
Rhoc,0.29499999999999993,0.01157413721641321,0.10229950813211079
Rnf135,-0.33500000000000085,0.01160157465461064,0.10241439828892956
Kremen1,-1.004999999999999,0.01160157465461087,0.10241439828892956
Olr176,-0.13000000000000078,0.011628302349382709,0.10249234161507621
Lrrc42,-0.6450000000000005,0.011632078810113671,0.10249234161507621
Fam3a,-0.6450000000000005,0.011632078810113682,0.10249234161507621
Mkrn1,-0.33000000000000185,0.01172796541145814,0.10314502004150845
Prosc,0.33000000000000007,0.011727965411458189,0.10314502004150845
Pias1,-0.3299999999999983,0.011727965411458702,0.10314502004150845
Atf5,1.209999999999999,0.011841485607449092,0.1040788815534528
Slc6a9,0.7349999999999994,0.011863786673193266,0.10414584018930896
Arpc1a,-0.24499999999999922,0.01186378667319352,0.10414584018930896
Abcd2,-1.3650000000000002,0.011874354412646162,0.10417414452554018
Zfp36l2,-0.39000000000000057,0.011945545720627254,0.10440672135781896
Casp2,-0.5449999999999999,0.011985389816155163,0.10440672135781896
Emp1,-1.6799999999999997,0.011986898377720646,0.10440672135781896
Por,-0.634999999999998,0.01199471085888579,0.10440672135781896
Eps15,-0.6300000000000008,0.012000187194705934,0.10440672135781896
Tpra1,-0.27500000000000036,0.01201147301139328,0.10440672135781896
RGD1559575,0.27500000000000213,0.012011473011393466,0.10440672135781896
Scarb2,-0.23000000000000043,0.012065406948616585,0.10440672135781896
Crtc2,0.23000000000000043,0.012065406948616585,0.10440672135781896
Olr413,0.22999999999999998,0.012065406948617033,0.10440672135781896
Fam20b,0.23000000000000043,0.012065406948617394,0.10440672135781896
Tgif2,-1.0299999999999994,0.012078464430710811,0.10440672135781896
Gga1,0.41499999999999915,0.012114749206696614,0.10440672135781896
Paqr3,-0.41499999999999915,0.01211474920669669,0.10440672135781896
Mt2A,-0.22500000000000142,0.01212166009278621,0.10440672135781896
Kcnq1,-0.04499999999999993,0.012121660092786398,0.10440672135781896
Rpl6,-0.04499999999999993,0.012121660092786398,0.10440672135781896
Ccar1,-0.17999999999999972,0.012121660092786398,0.10440672135781896
Dnajb7,0.08999999999999986,0.012121660092786398,0.10440672135781896
Pfkfb3,-0.2699999999999996,0.012121660092786752,0.10440672135781896
Supt4h1,-0.22500000000000142,0.012121660092786885,0.10440672135781896
Abi3,0.22499999999999964,0.012121660092786904,0.10440672135781896
Mrpl42,-0.27000000000000135,0.01212166009278695,0.10440672135781896
Slc6a2,0.1349999999999998,0.012121660092787102,0.10440672135781896
Tmx1,0.22499999999999787,0.012121660092787262,0.10440672135781896
Got2,0.04499999999999815,0.012121660092787336,0.10440672135781896
Atp5e,-0.04499999999999815,0.012121660092787336,0.10440672135781896
Cdk4,-0.17999999999999972,0.012121660092787456,0.10440672135781896
Zfp414,0.08999999999999897,0.01212166009278769,0.10440672135781896
Rpl8,-0.04499999999999993,0.012121660092790627,0.10440672135781896
Camkk2,0.6850000000000005,0.012187603910829018,0.10467604964300926
Tmem192,0.18499999999999872,0.012191205114557655,0.10467604964300926
Glyatl2,0.18500000000000005,0.012191205114557985,0.10467604964300926
Plod3,0.1849999999999996,0.01219120511455804,0.10467604964300926
Traf3ip1,-0.1849999999999996,0.01219120511455804,0.10467604964300926
Trim63,-0.96,0.012197202175376731,0.10467604964300926
Zadh2,-0.8649999999999993,0.012234581695941285,0.1048909811733093
Cisd1,0.19000000000000128,0.012237034670930982,0.1048909811733093
Gpr183,-1.205,0.012253604242178917,0.10496958320021142
Akr1d1,-0.20000000000000018,0.012270403350410393,0.10503335120613419
LOC691931,0.9400000000000013,0.012275856217381255,0.10503335120613419
Smad4,-0.4599999999999991,0.012293172852059251,0.10511811336908532
Stxbp4,-0.8150000000000004,0.012302590767352725,0.1051352726660637
Mkks,0.7699999999999996,0.01233337758870414,0.10515251670329889
Tnfrsf1a,0.259999999999998,0.012341670683137443,0.10515251670329889
Abtb1,-0.5200000000000005,0.01234167068313765,0.10515251670329889
Atp5g2,-0.26000000000000156,0.012341670683137745,0.10515251670329889
Thpo,0.2599999999999998,0.012341670683137788,0.10515251670329889
Cdk7,-0.28500000000000014,0.01238531403307069,0.10539775937201115
Ptprcap,0.5700000000000003,0.012385314033070815,0.10539775937201115
Il1rl1,-0.585,0.012403247311478818,0.10548709014426769
Anxa1,-0.4399999999999995,0.012419693664886345,0.10551324540115527
G2e3,-0.535000000000001,0.012429232000232921,0.10551324540115527
Cd83,-0.5349999999999984,0.012429232000233013,0.10551324540115527
Socs2,-0.8849999999999998,0.012436074038540223,0.10551324540115527
Ndufb4,-0.3199999999999985,0.012458560242611702,0.10564084614566026
Cyp27a1,0.665,0.012482113497754884,0.10574980988796762
Grk6,-0.6200000000000001,0.012508469360507186,0.10574980988796762
Tubb2b,-0.4450000000000012,0.012512106267436783,0.10574980988796762
Krt40,-0.14000000000000057,0.012516137797962021,0.10574980988796762
Slc43a2,-0.27999999999999936,0.012516137797962177,0.10574980988796762
Cd320,-0.13999999999999968,0.012516137797962613,0.10574980988796762
Wtip,-0.39999999999999947,0.0125714027773751,0.10615352369038285
Jade2,1.0,0.01260750421961968,0.10637646832680585
Ube2e3,-0.7950000000000008,0.012612802743950898,0.10637646832680585
Rhod,0.35499999999999954,0.012650115201993786,0.10662776842274739
Klf6,0.4399999999999977,0.012668360496559677,0.10670281090458436
Gtpbp4,0.4150000000000009,0.012674061495433854,0.10670281090458436
Zbtb7b,0.40500000000000114,0.012708896488805558,0.10678316316837184
Smarcd1,-0.40499999999999936,0.01270889648880569,0.10678316316837184
Gnao1,-0.47499999999999964,0.012717217630031643,0.10678316316837184
Gas2l1,-0.375,0.012730486814657715,0.10678316316837184
Tor1aip2,-0.375,0.0127304868146578,0.10678316316837184
Tulp4,0.4999999999999982,0.012751870401512669,0.10678316316837184
Maf1,-0.5,0.012751870401512681,0.10678316316837184
Cldn34a,0.3100000000000005,0.012758879287352793,0.10678316316837184
Bloc1s5,0.3100000000000005,0.012758879287352969,0.10678316316837184
Sox11,-0.3099999999999996,0.012758879287353043,0.10678316316837184
Pak1ip1,0.6699999999999999,0.01278252143801195,0.1069179534903523
Scamp5,-0.5949999999999989,0.012813494653182619,0.10711386868005222
Pbx1,-0.8949999999999996,0.012885992500377641,0.10754544267182366
Ppt2,-0.39000000000000057,0.012895446072520014,0.10754544267182366
Lrrc17,0.3899999999999997,0.012895446072520182,0.10754544267182366
Slc6a6,-0.39000000000000057,0.012895446072520234,0.10754544267182366
Mocs2,0.6100000000000012,0.012913969223039501,0.10757343945862691
Sssca1,0.3049999999999997,0.012913969223039732,0.10757343945862691
Papd7,0.5499999999999989,0.01296651289336331,0.10794774172843422
Smc3,-0.3299999999999983,0.013054802484943942,0.10855535055769096
Ptbp2,-0.6599999999999993,0.013054802484944367,0.10855535055769096
Ggta1,0.6300000000000008,0.013091833015173708,0.10879949803939908
Id3,-0.5350000000000001,0.013101563466469434,0.10881661553591064
Camta2,0.22000000000000064,0.01316513116423572,0.10915501442687107
Psen2,0.504999999999999,0.013165423133016467,0.10915501442687107
Bmpr1a,-0.6100000000000012,0.013172334894466209,0.10915501442687107
Zfp292,-0.8849999999999998,0.013173085062653552,0.10915501442687107
Tchp,-0.3899999999999997,0.013211471229947902,0.10936704393364467
Chka,0.3700000000000001,0.013245617934069968,0.10936704393364467
Dusp7,-0.5249999999999986,0.013246795583688624,0.10936704393364467
Cd2ap,0.21499999999999986,0.013252639822495749,0.10936704393364467
Rgs12,-0.4299999999999997,0.013252639822496208,0.10936704393364467
Bckdhb,0.8600000000000003,0.01325263982249623,0.10936704393364467
Atp8b2,-0.21499999999999986,0.01325263982249649,0.10936704393364467
Tmed5,0.48999999999999844,0.013267247560710892,0.10942393831177019
Ccng1,-0.5599999999999987,0.013282877460276944,0.10948919212753556
Traf3ip3,0.9050000000000002,0.013312588013161777,0.10961215901790641
Oas1i,2.0950000000000006,0.013314314936129789,0.10961215901790641
Tmod3,0.25,0.013328702545176447,0.10961215901790641
Cct6a,0.25,0.013328702545177538,0.10961215901790641
Dnajb13,-0.5750000000000002,0.013411491422098852,0.10985531958862846
Mast3,-0.27000000000000046,0.013441471423475754,0.10985531958862846
Cyth3,-0.5400000000000009,0.013441471423475987,0.10985531958862846
Usp30,-0.6199999999999992,0.013508967622094723,0.10985531958862846
Zfp503,0.46999999999999975,0.013527621621383157,0.10985531958862846
Commd9,-0.09500000000000064,0.01356914986278569,0.10985531958862846
Atp6v1h,0.09499999999999886,0.01356914986278619,0.10985531958862846
Usp28,-0.28500000000000014,0.013569149862786333,0.10985531958862846
Clcc1,0.1899999999999995,0.01356914986278642,0.10985531958862846
Cnrip1,-0.09499999999999975,0.01356914986278642,0.10985531958862846
Ppp1r10,-0.47499999999999964,0.01356914986278646,0.10985531958862846
Rgs19,0.5700000000000003,0.013569149862786652,0.10985531958862846
Eepd1,-0.47499999999999964,0.013569149862786728,0.10985531958862846
Vdac3,-0.1899999999999995,0.01356914986278689,0.10985531958862846
Pogk,0.09499999999999975,0.01356914986278689,0.10985531958862846
Phb,0.09499999999999886,0.013569149862788087,0.10985531958862846
Me2,0.3500000000000014,0.013595194642802092,0.10985531958862846
Xkr5,0.1750000000000007,0.013595194642802092,0.10985531958862846
Epb41l4a,-0.17499999999999893,0.013595194642802367,0.10985531958862846
Rab8b,0.1750000000000007,0.013595194642802655,0.10985531958862846
Hspa8,-0.060000000000002274,0.013606076167854688,0.10985531958862846
Atp6v1f,0.17999999999999972,0.013606076167855738,0.10985531958862846
Tmem30a,-0.11999999999999922,0.013606076167855871,0.10985531958862846
Ppil4,0.05999999999999961,0.013606076167855871,0.10985531958862846
Akap11,-0.2999999999999998,0.013606076167856047,0.10985531958862846
Slc44a2,-0.3000000000000007,0.013606076167856106,0.10985531958862846
Furin,-0.5999999999999996,0.01360607616785621,0.10985531958862846
Rpl27,-0.05999999999999872,0.013606076167856269,0.10985531958862846
Rgs20,-0.3600000000000003,0.013606076167856467,0.10985531958862846
Fam188a,0.17999999999999972,0.013606076167856525,0.10985531958862846
Dhx30,-0.05999999999999961,0.013606076167857056,0.10985531958862846
Socs4,0.05999999999999961,0.013606076167857056,0.10985531958862846
Zc3hav1,1.12,0.013627328107968477,0.10986698593906609
Mgst1,-1.3200000000000003,0.013633615608744749,0.10986698593906609
Tmem268,1.259999999999998,0.013636300736931867,0.10986698593906609
Agtrap,0.6950000000000003,0.013638500087318157,0.10986698593906609
Slfn13,0.4250000000000007,0.013692776630078271,0.11018930424751358
Vsig4,-1.255,0.013697253793038785,0.11018930424751358
Gna12,-0.5749999999999993,0.01370181394985295,0.11018930424751358
Tmem50b,-0.6449999999999996,0.013714195065045095,0.11022638594488934
Tsc1,-0.5550000000000006,0.013752095391850901,0.11034660960885753
Uba7,1.3950000000000014,0.013752455477803552,0.11034660960885753
Tstd3,0.5149999999999988,0.013755559389464368,0.11034660960885753
Tnip2,0.5499999999999998,0.013760267333855136,0.11034660960885753
B4galt3,0.4300000000000015,0.013771843941671998,0.11036581558153037
Nrarp,0.29499999999999993,0.013786002059105238,0.11036581558153037
Idh1,-0.29499999999999993,0.013786002059105584,0.11036581558153037
Emb,-0.7349999999999994,0.013822521463413276,0.11059576394809968
Nudt4,-0.5100000000000016,0.013928781173422925,0.11132038857813159
Rrp15,0.2549999999999999,0.013928781173423346,0.11132038857813159
Klhl9,-0.3049999999999997,0.013946216334973718,0.11139697349546011
Ogfrl1,-0.35999999999999943,0.013976135803402167,0.11157313590718242
Rnf2,-0.22500000000000142,0.014020514976511573,0.11173030856908209
Ap1m1,0.22499999999999964,0.01402051497651179,0.11173030856908209
Tspyl1,-0.22500000000000053,0.01402051497651269,0.11173030856908209
Crat,-0.4300000000000006,0.014031138847181298,0.11173030856908209
Txndc12,0.3849999999999998,0.014035204417743148,0.11173030856908209
Ppp1r15a,1.0500000000000007,0.014073641343301179,0.11189413289546876
Aes,-0.7649999999999988,0.01409257357832824,0.11189413289546876
Ptbp1,0.12500000000000178,0.014096241593625275,0.11189413289546876
Zmiz2,0.375,0.01409624159362621,0.11189413289546876
Soat1,-0.24999999999999822,0.01409624159362668,0.11189413289546876
Arl13b,-0.45999999999999996,0.014109646715190638,0.11189413289546876
Dcun1d4,-1.75,0.014127531682289765,0.11189413289546876
Golph3l,-0.3250000000000002,0.014132530414538453,0.11189413289546876
Slc48a1,0.3000000000000007,0.014138830148837567,0.11189413289546876
Agrn,0.46499999999999986,0.014146585014924815,0.11189413289546876
Pum3,0.33499999999999996,0.014172743350859359,0.11189413289546876
RT1-CE10,0.3550000000000022,0.014174098182232687,0.11189413289546876
Ccdc125,-0.35499999999999954,0.014174098182232798,0.11189413289546876
Rbmx,-0.71,0.014174098182232857,0.11189413289546876
Lrrfip1,0.35499999999999954,0.014174098182233,0.11189413289546876
Bcl2l11,-1.2249999999999996,0.014234151037914141,0.1123057100243882
Ranbp2,-0.2649999999999988,0.014283959716618826,0.11247913009958484
Syt9,-0.2649999999999988,0.01428395971661937,0.11247913009958484
Gpc3,-0.2649999999999997,0.01428395971661958,0.11247913009958484
Rbm4,-0.5,0.014287846640311002,0.11247913009958484
Srrm2,-0.3699999999999992,0.014296661422898458,0.11248610035786884
Clip3,-0.41500000000000004,0.014346315520310233,0.11281420840971228
Dpagt1,-0.5999999999999979,0.014404883633604404,0.11302688152861434
Zmat2,-0.21000000000000085,0.014421165625741927,0.11302688152861434
Slc35f5,0.20999999999999996,0.014421165625742525,0.11302688152861434
Prpsap2,-0.20999999999999908,0.014421165625742737,0.11302688152861434
Trappc1,-0.41999999999999993,0.014421165625743011,0.11302688152861434
Ndufb10,-0.20999999999999908,0.014421165625743124,0.11302688152861434
Fggy,-0.23999999999999932,0.014438125176181663,0.113097318470079
Adgre4,-0.9400000000000013,0.01444978675832547,0.11311530177395826
Aamdc,-0.40500000000000114,0.01446434212730575,0.11311530177395826
Ip6k1,-0.40500000000000025,0.014464342127305815,0.11311530177395826
Plppr3,-0.1299999999999999,0.014472543347425757,0.11311707984935636
Rad54l2,-0.28999999999999915,0.014539884255651885,0.11314848453604626
Add1,-0.28999999999999915,0.014539884255651989,0.11314848453604626
Slc35c2,0.5799999999999983,0.014539884255652065,0.11314848453604626
Slc35a3,0.5800000000000001,0.014539884255652107,0.11314848453604626
Bax,0.28999999999999915,0.014539884255652195,0.11314848453604626
LOC689574,-0.2049999999999983,0.014548345960365281,0.11314848453604626
Galr3,0.20500000000000007,0.014548345960365545,0.11314848453604626
Rbp3,0.20499999999999963,0.014548345960365652,0.11314848453604626
Olr387,0.20500000000000007,0.014548345960365739,0.11314848453604626
Wdr46,0.8700000000000001,0.014603097323214086,0.11351207596006303
Timm10,0.6550000000000002,0.014647587077572098,0.11370998110705978
Psmd14,0.4399999999999977,0.014650956150743692,0.11370998110705978
Mpped2,-0.6649999999999991,0.01465260436089844,0.11370998110705978
Slc39a6,0.4900000000000002,0.014664745331724533,0.11374197773419586
Coro1c,-0.384999999999998,0.01468120926716648,0.11375444299865152
Bhlhe40,-0.7300000000000004,0.014682390041627726,0.11375444299865152
Npc1,-0.41999999999999993,0.014692413417965032,0.1137699654733908
Smim3,-0.75,0.014776996902420073,0.11433963483732414
Zfp266,-1.0949999999999998,0.014782101388104643,0.11433963483732414
Hif1a,0.47499999999999964,0.014842923147977907,0.11474752467423138
Nme3,-0.6349999999999998,0.014852460374582401,0.11475871616221456
Cbr1,-0.3650000000000002,0.01486184867347,0.11476874539022613
Dbi,-0.6550000000000011,0.014870504882115203,0.11477311330668459
Uckl1,0.2950000000000008,0.01488638064214817,0.11483316791164434
Fzd1,1.1500000000000004,0.014932831584805193,0.11485919415557465
Myl2,-0.5250000000000004,0.014985109634012886,0.11485919415557465
Bcl2l1,0.5250000000000004,0.01498510963401315,0.11485919415557465
Adora2a,2.0599999999999996,0.014985269989896462,0.11485919415557465
Pnrc1,-0.34499999999999886,0.014989042442131718,0.11485919415557465
Ddx52,0.705000000000001,0.014997039066046493,0.11485919415557465
Mylpf,0.5049999999999999,0.01504421508343393,0.11485919415557465
Cnksr1,0.40500000000000025,0.015047413119252825,0.11485919415557465
Npy1r,-0.40500000000000025,0.015047413119252825,0.11485919415557465
Avpr1a,-0.40500000000000025,0.015047413119252851,0.11485919415557465
Naa25,0.8100000000000005,0.015047413119252954,0.11485919415557465
Naa10,0.6150000000000002,0.015053997538286653,0.11485919415557465
Adarb1,-0.4900000000000002,0.01506294104597195,0.11485919415557465
Fes,-0.2450000000000001,0.01506294104597195,0.11485919415557465
Abcb1b,0.7349999999999994,0.015062941045972292,0.11485919415557465
Rgs3,0.2450000000000001,0.015062941045972379,0.11485919415557465
Fchsd2,-0.4900000000000002,0.015062941045972379,0.11485919415557465
Luzp1,-0.5400000000000009,0.015083820703750911,0.11485919415557465
Hif1an,-0.17999999999999972,0.015083820703750916,0.11485919415557465
Ywhaq,-0.17999999999999972,0.015083820703751962,0.11485919415557465
Ube2l3,0.17999999999999972,0.015083820703751962,0.11485919415557465
Nnt,-0.6450000000000005,0.0150949843624318,0.11485919415557465
Dnaja1,-0.14499999999999957,0.015108364323579036,0.11485919415557465
Ccdc91,0.14500000000000046,0.015108364323579457,0.11485919415557465
Tppp2,0.14499999999999957,0.015108364323579641,0.11485919415557465
Abt1,-0.14500000000000135,0.015108364323579683,0.11485919415557465
Utp15,0.29000000000000004,0.015108364323579747,0.11485919415557465
Psat1,1.1750000000000007,0.01516620197990478,0.11490338023209846
Gnb2,0.3949999999999996,0.015189170524424995,0.11490338023209846
Cd38,1.084999999999999,0.015211984807046986,0.11490338023209846
Eef2k,-0.3799999999999999,0.015226739422645925,0.11490338023209846
Ethe1,0.16500000000000092,0.015254371070650459,0.11490338023209846
Ptma,-0.16499999999999915,0.015254371070650783,0.11490338023209846
Syt4,-0.16500000000000092,0.01525437107065124,0.11490338023209846
Gmfg,0.3299999999999983,0.015254371070651404,0.11490338023209846
Lrrc8a,-0.08000000000000007,0.015268072165337475,0.11490338023209846
Rab7a,-0.08000000000000007,0.015268072165337475,0.11490338023209846
Higd2a,-0.32000000000000206,0.015268072165337975,0.11490338023209846
Tdrd9,0.16000000000000014,0.01526807216533814,0.11490338023209846
Uchl5,-0.15999999999999925,0.015268072165338303,0.11490338023209846
Phactr1,0.15999999999999925,0.015268072165338303,0.11490338023209846
Calr,-0.16000000000000014,0.015268072165338799,0.11490338023209846
Fam109b,0.16000000000000014,0.015268072165338799,0.11490338023209846
Anpep,0.16000000000000014,0.015268072165338799,0.11490338023209846
Stim2,-0.16000000000000014,0.015268072165338799,0.11490338023209846
Nme2,0.08000000000000185,0.015268072165339463,0.11490338023209846
Rnf219,0.21499999999999986,0.015324552576175923,0.11514518159196734
Pelo,0.21499999999999986,0.015324552576176112,0.11514518159196734
Acadvl,-0.21499999999999986,0.015324552576176112,0.11514518159196734
P2ry12,-0.7050000000000018,0.01538137423589744,0.11551094489700428
Rap1b,0.2550000000000008,0.015399981125659625,0.1155283618448539
Olr377,0.254999999999999,0.015399981125660421,0.1155283618448539
Ndel1,0.4499999999999993,0.015437492214093405,0.11574855420144242
Plcg1,-1.2350000000000003,0.01545168313939457,0.11576826472396064
Olig1,-0.4150000000000009,0.015456442505793137,0.11576826472396064
LOC690617,0.7299999999999986,0.015489182560994037,0.11595226586293476
Nthl1,-0.5950000000000006,0.015519788567692903,0.11612010581291747
Met,2.08,0.015543847191283499,0.1162388066713483
Riok1,0.3649999999999993,0.01557870389033947,0.11643808924570902
Sec14l1,-0.4349999999999987,0.015612854885903837,0.11651829809730453
Arhgap5,-0.5,0.015625961302302805,0.11651829809730453
Gpr150,0.34000000000000075,0.01562926180754652,0.11651829809730453
Arl11,-0.33999999999999986,0.01562926180754679,0.11651829809730453
Lrp12,-0.5699999999999994,0.01563065859493559,0.11651829809730453
Gk,1.2649999999999988,0.015638717015174667,0.11651829809730453
Wfdc21,1.705,0.01566290544800667,0.11663725810258406
Fgfr3,-0.22999999999999865,0.01569086722490046,0.1167242679877292
Nedd4l,0.35499999999999865,0.015691046035006314,0.1167242679877292
Arhgap45,-0.39000000000000057,0.015728793006115974,0.11694374087251636
Tnfsf15,1.2749999999999995,0.01575209033590373,0.11705560686491896
Cmtm6,0.6550000000000011,0.0157606655609841,0.11705801133409446
Atp2a2,-0.5350000000000019,0.01577722288199143,0.11710606791333492
Bst1,1.1899999999999995,0.01578919548562846,0.11710606791333492
Fbxo21,-0.39500000000000046,0.015800759361225165,0.11710606791333492
Gusb,-0.3949999999999987,0.015800759361225308,0.11710606791333492
Plekho1,-0.5499999999999989,0.015815100325798775,0.11710606791333492
Rhob,-0.6950000000000003,0.015816666158321564,0.11710606791333492
Dirc2,-0.5449999999999999,0.015859022413673107,0.11723757936458767
Arsk,0.1999999999999993,0.01586433738975431,0.11723757936458767
Glud1,-0.1999999999999993,0.015864337389754735,0.11723757936458767
Rtn4rl1,-0.9550000000000001,0.015869138286270807,0.11723757936458767
Wdr91,-0.33500000000000085,0.015875750032382133,0.11723757936458767
Mrrf,0.28500000000000014,0.01592410601281492,0.11745027888487067
Phf3,-0.28500000000000014,0.015924106012815444,0.11745027888487067
Vamp3,0.34999999999999787,0.015937275047817133,0.11745027888487067
